ccc_2018-08-31_cccc-1-rapid-rumble-15-5-stage-1.pgn: CCCC 1: Rapid Rumble (15|5) Stage 1
ccc_2024-03-23_classical-cup-2-match-4.pgn: Classical Cup #2: Match 4 (30|5)
ccc_2024-03-24_classical-cup-2-match-5.pgn: Classical Cup #2: Match 5 (30|5)
ccc_2024-03-25_classical-cup-2-match-6.pgn: Classical Cup #2: Match 6 (30|5)
ccc_2024-03-25_classical-cup-2-tiebreaker-1.pgn: Classical Cup #2: Tiebreaker 1 (10|3)
ccc_2024-03-26_classical-cup-2-tiebreaker-2.pgn: Classical Cup #2: Tiebreaker 2 (10|3)
ccc_2024-03-27_classical-cup-2-match-7.pgn: Classical Cup #2: Match 7 (30|5)
ccc_2024-03-27_classical-cup-2-match-8.pgn: Classical Cup #2: Match 8 (30|5)
ccc_2024-03-28_classical-cup-2-tiebreaker-3.pgn: Classical Cup #2: Tiebreaker 3 (10|3)
ccc_2024-03-29_classical-cup-2-match-10.pgn: Classical Cup #2: Match 10 (30|5)
ccc_2024-03-29_classical-cup-2-match-9.pgn: Classical Cup #2: Match 9 (30|5)
ccc_2024-03-30_classical-cup-2-match-11.pgn: Classical Cup #2: Match 11 (30|5)
ccc_2024-03-31_classical-cup-2-match-12.pgn: Classical Cup #2: Match 12 (30|5)
ccc_2024-04-01_classical-cup-2-match-13.pgn: Classical Cup #2: Match 13 (30|5)
ccc_2024-04-02_classical-cup-2-match-14.pgn: Classical Cup #2: Match 14 (30|5)
ccc_2024-04-08_rating-brawl-spring-2024.pgn: Rating Brawl: Spring 2024 (1|1)
ccc_2024-04-23_22-bullet-entry-league.pgn: CCC 22 Bullet: Entry League (1|1)
ccc_2024-04-26_22-bullet-qualifier-1.pgn: CCC 22 Bullet: Qualifier #1 (1|1)
ccc_2024-04-30_22-bullet-qualifier-2.pgn: CCC 22 Bullet: Qualifier #2 (1|1)
ccc_2024-05-04_22-bullet-qualifier-3.pgn: CCC 22 Bullet: Qualifier #3 (1|1)
ccc_2024-05-09_22-bullet-main.pgn: CCC 22 Bullet: Main (1|1)
ccc_2024-05-16_22-bullet-semifinals.pgn: CCC 22 Bullet: Semifinals (1|1)
ccc_2024-05-21_22-bullet-challenger-match.pgn: CCC 22 Bullet: Challenger Match (1|1)
ccc_2024-05-25_22-bullet-finals.pgn: CCC 22 Bullet: Finals (1|1)
ccc_2024-05-30_22-bullet-alt-finals.pgn: CCC 22 Bullet: Alt Finals (1|1)
ccc_2024-06-03_22-bullet-would-be-challenger-match.pgn: CCC 22 Bullet: Would-be Challenger Match (1|1)
ccc_2024-06-08_23-blitz-entry-league.pgn: CCC 23 Blitz: Entry League (3|2)
ccc_2024-06-10_23-blitz-qualifier-1.pgn: CCC 23 Blitz: Qualifier #1 (3|2)
ccc_2024-06-13_23-blitz-qualifier-2.pgn: CCC 23 Blitz: Qualifier #2 (3|2)
ccc_2024-06-16_23-blitz-qualifier-3.pgn: CCC 23 Blitz: Qualifier #3 (3|2)
ccc_2024-06-16_23-blitz-tiebreaker-1.pgn: CCC 23 Blitz: Tiebreaker #1 (3|2)
ccc_2024-06-20_23-blitz-main.pgn: CCC 23 Blitz: Main (3|2)
ccc_2024-06-26_23-blitz-tiebreaker-2.pgn: CCC 23 Blitz: Tiebreaker #2 (3|2)
ccc_2024-06-26_23-blitz-tiebreaker-3.pgn: CCC 23 Blitz: Tiebreaker #3 (3|2)
ccc_2024-06-26_23-blitz-tiebreaker-4.pgn: CCC 23 Blitz: Tiebreaker #4 (3|2)
ccc_2024-06-27_23-blitz-semifinals.pgn: CCC 23 Blitz: Semifinals (3|2)
ccc_2024-07-04_23-blitz-challenger-match.pgn: CCC 23 Blitz: Challenger Match (3|2)
ccc_2024-07-08_23-blitz-finals.pgn: CCC 23 Blitz: Finals (3|2)
ccc_2024-07-13_23-blitz-alt-finals.pgn: CCC 23 Blitz: Alt Finals (3|2)
ccc_2024-07-29_23-rapid-entry-league.pgn: CCC 23 Rapid: Entry League (10|3)
ccc_2024-08-02_23-rapid-qualifier-1.pgn: CCC 23 Rapid: Qualifier #1 (10|3)
ccc_2024-08-07_23-rapid-qualifier-2.pgn: CCC 23 Rapid: Qualifier #2 (10|3)
ccc_2024-08-12_23-rapid-qualifier-3.pgn: CCC 23 Rapid: Qualifier #3 (10|3)
ccc_2024-08-17_23-rapid-tiebreaker-1.pgn: CCC 23 Rapid: Tiebreaker #1 (10|3)
ccc_2024-08-18_23-rapid-main.pgn: CCC 23 Rapid: Main (10|3)
ccc_2024-08-25_23-rapid-semifinals.pgn: CCC 23 Rapid: Semifinals (10|3)
ccc_2024-09-04_23-rapid-challenger-match.pgn: CCC 23 Rapid: Challenger Match (10|3)
ccc_2024-09-09_23-rapid-finals.pgn: CCC 23 Rapid: Finals (10|3)
ccc_2024-09-14_23-rapid-alt-finals.pgn: CCC 23 Rapid: Alt Finals (10|3)
ccc_2024-09-19_23-rapid-fight-for-fourth.pgn: CCC 23 Rapid: Fight for Fourth (10|3)
ccc_2024-09-25_classical-cup-3-match-1.pgn: Classical Cup #3: Match 1 (30|5)
ccc_2024-09-26_classical-cup-3-match-2.pgn: Classical Cup #3: Match 2 (30|5)
ccc_2024-09-27_classical-cup-3-match-3.pgn: Classical Cup #3: Match 3 (30|5)
ccc_2024-09-28_classical-cup-3-match-4.pgn: Classical Cup #3: Match 4 (30|5)
ccc_2024-09-30_classical-cup-3-match-5.pgn: Classical Cup #3: Match 5 (30|5)
ccc_2024-09-30_classical-cup-3-match-6.pgn: Classical Cup #3: Match 6 (30|5)
ccc_2024-10-01_classical-cup-3-match-7.pgn: Classical Cup #3: Match 7 (30|5)
ccc_2024-10-02_classical-cup-3-match-8.pgn: Classical Cup #3: Match 8 (30|5)
ccc_2024-10-03_classical-cup-3-match-8-1.pgn: Classical Cup #3: Match 8.1 (10|3)
ccc_2024-10-03_classical-cup-3-match-9.pgn: Classical Cup #3: Match 9 (30|5)
ccc_2024-10-04_classical-cup-3-match-10.pgn: Classical Cup #3: Match 10 (30|5)
ccc_2024-10-06_classical-cup-3-match-11.pgn: Classical Cup #3: Match 11 (30|5)
ccc_2024-10-07_classical-cup-3-match-12.pgn: Classical Cup #3: Match 12 (30|5)
ccc_2024-10-08_classical-cup-3-match-13.pgn: Classical Cup #3: Match 13 (30|5)
ccc_2024-10-09_classical-cup-3-match-13-1.pgn: Classical Cup #3: Match 13.1 (10|3)
ccc_2024-10-10_classical-cup-3-match-14.pgn: Classical Cup #3: Match 14 (30|5)
ccc_2024-10-16_rating-brawl-fall-2024.pgn: Rating Brawl: Fall 2024 (1|1)
ccc_2024-10-28_23-bullet-entry-league.pgn: CCC 23 Bullet: Entry League (1|1)
ccc_2024-11-03_23-bullet-qualifier-1.pgn: CCC 23 Bullet: Qualifier #1 (1|1)
ccc_2024-11-07_23-bullet-qualifier-2.pgn: CCC 23 Bullet: Qualifier #2 (1|1)
ccc_2024-11-12_23-bullet-qualifier-3.pgn: CCC 23 Bullet: Qualifier #3 (1|1)
ccc_2024-11-16_23-bullet-tiebreaker-1.pgn: CCC 23 Bullet: Tiebreaker #1 (1|1)
ccc_2024-11-17_23-bullet-main.pgn: CCC 23 Bullet: Main (1|1)
ccc_2024-11-25_23-bullet-semifinals.pgn: CCC 23 Bullet: Semifinals (1|1)
ccc_2024-11-30_23-bullet-challenger-match.pgn: CCC 23 Bullet: Challenger Match (1|1)
ccc_2024-12-05_23-bullet-finals.pgn: CCC 23 Bullet: Finals (1|1)
ccc_2024-12-10_23-bullet-alt-finals.pgn: CCC 23 Bullet: Alt Finals (1|1)
ccc_2024-12-15_23-bullet-alt-challenger-match.pgn: CCC 23 Bullet: Alt Challenger Match (1|1)
ccc_2024-12-19_24-blitz-entry-league.pgn: CCC 24 Blitz: Entry League (3|2)
ccc_2024-12-23_24-blitz-qualifier-1.pgn: CCC 24 Blitz: Qualifier #1 (3|2)
ccc_2024-12-26_24-blitz-qualifier-2.pgn: CCC 24 Blitz: Qualifier #2 (3|2)
ccc_2024-12-30_24-blitz-qualifier-3.pgn: CCC 24 Blitz: Qualifier #3 (3|2)
ccc_2025-01-02_24-blitz-main.pgn: CCC 24 Blitz: Main (3|2)
ccc_2025-01-07_24-blitz-semifinals.pgn: CCC 24 Blitz: Semifinals (3|2)
ccc_2025-01-15_24-blitz-challenger-match.pgn: CCC 24 Blitz: Challenger Match (3|2)
ccc_2025-01-19_24-blitz-finals.pgn: CCC 24 Blitz: Finals (3|2)
ccc_2025-01-23_24-blitz-alt-finals.pgn: CCC 24 Blitz: Alt Finals (3|2)
ccc_2025-01-28_24-blitz-alt-challenger.pgn: CCC 24 Blitz: Alt Challenger (3|2)
ccc_2025-02-01_24-rapid-entry-league.pgn: CCC 24 Rapid: Entry League (10|3)
ccc_2025-02-05_24-rapid-qualifier-1.pgn: CCC 24 Rapid: Qualifier #1 (10|3)
ccc_2025-02-10_24-rapid-qualifier-2.pgn: CCC 24 Rapid: Qualifier #2 (10|3)
ccc_2025-02-15_24-rapid-qualifier-3.pgn: CCC 24 Rapid: Qualifier #3 (10|3)
ccc_2025-02-20_24-rapid-main.pgn: CCC 24 Rapid: Main (10|3)
ccc_2025-02-27_24-rapid-semifinals.pgn: CCC 24 Rapid: Semifinals (10|3)
ccc_2025-03-09_24-rapid-challenger-match.pgn: CCC 24 Rapid: Challenger Match (10|3)
ccc_2025-03-14_24-rapid-finals.pgn: CCC 24 Rapid: Finals (10|3)
ccc_2025-03-19_24-rapid-would-be-challenger-match.pgn: CCC 24 Rapid: Would-be Challenger Match (10|3)
ccc_2025-03-24_24-rapid-would-be-alt-finals.pgn: CCC 24 Rapid: Would-be Alt Finals (10|3)
ccc_2025-03-29_classical-cup-4-match-1.pgn: Classical Cup #4: Match 1 (30|5)
ccc_2025-03-30_classical-cup-4-match-2.pgn: Classical Cup #4: Match 2 (30|5)
ccc_2025-03-31_classical-cup-4-match-3.pgn: Classical Cup #4: Match 3 (30|5)
ccc_2025-04-01_classical-cup-4-match-4.pgn: Classical Cup #4: Match 4 (30|5)
ccc_2025-04-01_classical-cup-4-match-5.pgn: Classical Cup #4: Match 5 (30|5)
ccc_2025-04-03_classical-cup-4-match-6.pgn: Classical Cup #4: Match 6 (30|5)
ccc_2025-04-03_classical-cup-4-match-7.pgn: Classical Cup #4: Match 7 (30|5)
ccc_2025-04-04_classical-cup-4-match-8.pgn: Classical Cup #4: Match 8 (30|5)
ccc_2025-04-05_classical-cup-4-match-10.pgn: Classical Cup #4: Match 10 (30|5)
ccc_2025-04-06_classical-cup-4-match-9.pgn: Classical Cup #4: Match 9 (30|5)
ccc_2025-04-07_classical-cup-4-match-11.pgn: Classical Cup #4: Match 11 (30|5)
ccc_2025-04-08_classical-cup-4-match-12.pgn: Classical Cup #4: Match 12 (30|5)
ccc_2025-04-09_classical-cup-4-match-13.pgn: Classical Cup #4: Match 13 (30|5)
ccc_2025-04-10_classical-cup-4-match-14.pgn: Classical Cup #4: Match 14 (30|5)
ccc_2025-04-18_bullet-brawl-spring-2025.pgn: Bullet Brawl: Spring 2025 (1|1)
ccc_2025-04-24_24-bullet-entry-league.pgn: CCC 24 Bullet: Entry League (1|1)
ccc_2025-04-27_24-bullet-qualifier-1.pgn: CCC 24 Bullet: Qualifier #1 (1|1)
ccc_2025-05-01_24-bullet-qualifier-2.pgn: CCC 24 Bullet: Qualifier #2 (1|1)
ccc_2025-05-06_24-bullet-qualifier-3.pgn: CCC 24 Bullet: Qualifier #3 (1|1)
ccc_2025-05-11_24-bullet-main.pgn: CCC 24 Bullet: Main (1|1)
ccc_2025-05-11_24-bullet-tiebreaker-1.pgn: CCC 24 Bullet: Tiebreaker #1 (1|1)
ccc_2025-05-18_24-bullet-semifinals.pgn: CCC 24 Bullet: Semifinals (1|1)
ccc_2025-05-23_24-bullet-challenger-match.pgn: CCC 24 Bullet: Challenger Match (1|1)
ccc_2025-05-28_24-bullet-finals.pgn: CCC 24 Bullet: Finals (1|1)
ccc_2025-06-02_24-bullet-would-be-challenger-match.pgn: CCC 24 Bullet: Would-be Challenger Match (1|1)
ccc_2025-06-07_24-bullet-third-place-throwdown.pgn: CCC 24 Bullet: Third Place Throwdown (1|1)
ccc_2025-08-06_v2-testing-pt-3.pgn: CCC v2 Testing pt. 3
ccc_2025-08-06_v2-testing-pt-4.pgn: CCC v2 Testing pt. 4
ccc_2025-08-06_v2-testing-pt-5.pgn: CCC v2 Testing pt. 5
ccc_2025-08-06_v2-testing-pt-6.pgn: CCC v2 Testing pt. 6
ccc_2025-08-07_v2-testing-pt-9.pgn: CCC v2 Testing pt. 9
ccc_2025-08-11_v2-testing-pt-10.pgn: CCC v2 Testing pt. 10
ccc_2025-08-18_v2-testing-pt-11.pgn: CCC v2 Testing pt. 11
ccc_2025-09-02_rawing-brawl-fall-2025.pgn: Rawing Brawl: Fall 2025
ccc_2025-09-05_v2-testing-pt-12.pgn: CCC v2 Testing pt. 12
ccc_2025-09-15_v2-testing-pt-13.pgn: CCC v2 Testing pt. 13
ccc_2025-09-17_v2-testing-pt-14.pgn: CCC v2 Testing pt. 14
ccc_2025-09-22_v2-testing-pt-16.pgn: CCC v2 Testing pt. 16
ccc_2025-09-22_v2-testing-pt-17.pgn: CCC v2 Testing pt. 17
ccc_2025-09-22_v2-testing-pt-18.pgn: CCC v2 Testing pt. 18
ccc_2025-09-22_v2-testing-pt-19.pgn: CCC v2 Testing pt. 19
ccc_2025-09-22_v2-testing-pt-20.pgn: CCC v2 Testing pt. 20
ccc_2025-09-22_v2-testing-pt-21.pgn: CCC v2 Testing pt. 21
ccc_2025-09-22_v2-testing-pt-22.pgn: CCC v2 Testing pt. 22
ccc_2025-09-23_25-blitz-entry-league.pgn: CCC 25 Blitz: Entry League
ccc_2025-09-23_v2-testing-pt-23.pgn: CCC v2 Testing pt. 23
ccc_2025-09-24_25-blitz-qualifier-1.pgn: CCC 25 Blitz: Qualifier #1
ccc_2025-09-28_25-blitz-qualifier-2.pgn: CCC 25 Blitz: Qualifier #2
ccc_2025-10-01_25-blitz-qualifier-3.pgn: CCC 25 Blitz: Qualifier #3
ccc_2025-10-05_25-blitz-main.pgn: CCC 25 Blitz: Main
ccc_2025-10-10_25-blitz-semifinals.pgn: CCC 25 Blitz: Semifinals
ccc_2025-10-10_v2-testing-pt-24.pgn: CCC v2 Testing pt. 24
ccc_2025-10-17_25-blitz-challenger-match.pgn: CCC 25 Blitz: Challenger Match
ccc_2025-10-26_25-blitz-finals.pgn: CCC 25 Blitz: Finals
ccc_2025-10-30_25-blitz-torch-vs-leela.pgn: CCC 25 Blitz: Torch vs Leela
ccc_2025-11-04_rating-brawl-fall-2025.pgn: Rating Brawl: Fall 2025
ccc_2025-11-19_25-rapid-qualifier-1.pgn: CCC 25 Rapid: Qualifier #1
ccc_2025-11-29_25-rapid-qualifier-2.pgn: CCC 25 Rapid: Qualifier #2
ccc_2025-12-08_25-rapid-qualifier-3.pgn: CCC 25 Rapid: Qualifier #3
ccc_2025-12-16_main-event-waiting-room.pgn: Main Event Waiting Room
ccc_2025-12-18_v2-testing-leela-update.pgn: CCC v2 Testing: Leela Update
ccc_2025-12-23_25-rapid-main.pgn: CCC 25 Rapid: Main
ccc_2025-12-23_v2-testing-leela-take-3.pgn: CCC v2 Testing: Leela take #3
ccc_2026-01-02_25-rapid-semifinals.pgn: CCC 25 Rapid: Semifinals
ccc_2026-01-11_25-rapid-challenger-match.pgn: CCC 25 Rapid: Challenger Match
ccc_2026-01-16_25-rapid-finals.pgn: CCC 25 Rapid: Finals
ccc_2026-01-21_25-rapid-fight-for-fourth.pgn: CCC 25 Rapid: Fight for Fourth
ccc_2026-01-26_25-rapid-torch-vs-leela.pgn: CCC 25 Rapid: Torch vs Leela
ccc_2026-02-01_25-bullet-qualifier-1.pgn: CCC 25 Bullet: Qualifier #1
ccc_2026-02-05_25-bullet-qualifier-2.pgn: CCC 25 Bullet: Qualifier #2
ccc_2026-02-09_25-bullet-qualifier-3.pgn: CCC 25 Bullet: Qualifier #3
ccc_2026-02-12_testing-totally-will-work.pgn: CCC Testing: Totally will work
ccc_2026-02-14_25-bullet-main.pgn: CCC 25 Bullet: Main
ccc_2026-02-19_25-bullet-semifinals.pgn: CCC 25 Bullet: Semifinals
ccc_2026-02-23_25-bullet-challenger-match.pgn: CCC 25 Bullet: Challenger Match
ccc_2026-02-26_25-bullet-finals.pgn: CCC 25 Bullet: Finals
ccc_2026-03-02_25-bullet-alt-finals.pgn: CCC 25 Bullet: Alt Finals
ccc_2026-03-05_25-bullet-record-keeping.pgn: CCC 25 Bullet: Record Keeping
ccc_2026-03-09_25-double-fischer-round-of-16.pgn: CCC 25 Double-Fischer: Round-of-16
ccc_2026-03-16_hardware-test-pt-2.pgn: Hardware Test Pt. 2
ccc_2026-03-16_hardware-testing-pt-3.pgn: Hardware Testing pt. 3
ccc_2026-03-17_25-double-fischer-stormphrax-vs-viridithas.pgn: CCC 25 Double-Fischer: Stormphrax vs Viridithas
ccc_2026-03-18_25-double-fischer-round-of-8.pgn: CCC 25 Double-Fischer: Round-of-8
ccc_2026-03-21_25-double-fischer-finals.pgn: CCC 25 Double-Fischer: Finals
ccc_2026-04-27_hardware-s29-subfi.pgn: CCC Hardware S29 SubFi
ccc_2026-05-08_testing-prune-quanticade-and-friends.pgn: Testing: Prune, Quanticade, and Friends
ccc_2026-05-21_testing-mcts-is-cool.pgn: Testing: MCTS Is Cool
ccc_2026-05-24_2-1-odds-reckless-vs-stockfish.pgn: 2:1 Odds: Reckless vs Stockfish
ccc_2026-05-25_4-1-odds-reckless-vs-stockfish.pgn: 4:1 Odds: Reckless vs Stockfish
ccc_2026-05-27_8-1-odds-plentychess-vs-stockfish.pgn: 8:1 Odds: PlentyChess vs Stockfish
ccc_2026-05-28_8-1-odds-leela-vs-stockfish.pgn: 8:1 Odds: Leela vs Stockfish
ccc_2026-06-02_16-1-odds-stormphrax-vs-stockfish.pgn: 16:1 Odds: Stormphrax vs Stockfish
ccc_2026-06-10_bonus-the-race-for-second.pgn: Bonus: The Race for Second
ccc_2026-06-22_heimdall-crash-simulator.pgn: Heimdall Crash Simulator
ccc_2026-07-04_original-data-bonus-no-drama-edition.pgn: Original Data Bonus: No Drama Edition
ccc_2026-07-12_lc0-ratio-archive-bullet.pgn: Lc0 Ratio Archive: Bullet
ccc_2026-07-14_lc0-ratio-archive-blitz.pgn: Lc0 Ratio Archive: Blitz
ccc_2026-07-19_lc0-ratio-archive-rapid.pgn: Lc0 Ratio Archive: Rapid
ccc_2026-07-24_torch-testing-in-production.pgn: Torch Testing In Production
ccc_2026-07-31_torch-testing-in-production-zen4.pgn: Torch Testing In Production: Zen4
ccc_2026-07-31_zen4-test-pt-1.pgn: Zen4 Test pt. 1
ccc_2026-07-31_zen4-test-pt-2.pgn: zen4 Test pt. 2
ccc_2026-07-31_zen4-test-pt-3.pgn: Zen4 Test pt. 3
ccc_2026-08-02_zen4-lower-half-testing.pgn: Zen4 Lower-Half Testing
ccc_2026-08-05_zen4-upper-half-testing.pgn: Zen4 Upper-Half Testing
ccc_2026-08-10_26-bullet-entry-league.pgn: CCC 26 Bullet: Entry League
ccc_2026-08-10_zen4-test-returned-igel-vs-fast-reckless.pgn: Zen4 Test: Returned Igel vs Fast Reckless
ccc_2026-08-13_26-bullet-qualifier-1.pgn: CCC 26 Bullet: Qualifier #1
ccc_2026-08-16_26-bullet-qualifier-2.pgn: CCC 26 Bullet: Qualifier #2
ccc_2026-08-20_26-bullet-qualifier-3.pgn: CCC 26 Bullet: Qualifier #3
ccc_2026-08-24_26-bullet-main.pgn: CCC 26 Bullet: Main
ccc_2026-08-29_26-bullet-semifinals.pgn: CCC 26 Bullet: Semifinals
ccc_2026-09-04_26-bullet-challenger-match.pgn: CCC 26 Bullet: Challenger Match
ccc_2026-09-07_26-bullet-finals.pgn: CCC 26 Bullet: Finals
ccc_2026-09-11_26-blitz-entry-league.pgn: CCC 26 Blitz: Entry League
ccc_2026-09-15_26-blitz-qualifier-1.pgn: CCC 26 Blitz: Qualifier #1
ccc_2026-09-19_26-blitz-qualifier-2.pgn: CCC 26 Blitz: Qualifier #2
